segment_point_id,latitude,longitude,road_code,route_segment,road_type,provincia,is_highway,km_marker,imd_total,imd_light,imd_heavy,pct_heavy,demand_index,imd_station_dist_km,imd_low_confidence,ev_fleet_province_2027,ev_fleet_point_allocated,ev_penetration_rate_2027,estimated_daily_ev_passages,nearest_charger_dist_km,nearest_charger_power_kw,nearest_charger_connections,nearest_fast_charger_dist_km,coverage_gap_flag,coverage_gap_km,available_capacity_mw,available_capacity_kw,nearest_substation_dist_km,distributor_network,grid_low_confidence,estimated_ev_demand_kw,n_chargers_proposed,grid_load_ratio,grid_status,traffic_weighted_demand,composite_priority_score
N6_0577,43.187897,-7.988456,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,300.0,1046,889.0,157.0,15.0,6225.0,0.22,False,11624,70.73,0.3,266.7,1.82,272000.0,16,1.82,False,0.0,60.0,60000.0,29.906,Viesgo,True,800.1,9,0.013335,Sufficient,266.7,0.25239
N6_0578,43.203179,-8.045163,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,350.0,1046,889.0,157.0,15.0,6225.0,4.7,False,11624,70.73,0.3,266.7,6.739,272000.0,16,6.739,False,0.0,60.0,60000.0,33.38,Viesgo,True,800.1,9,0.013335,Sufficient,266.7,0.25239
N601_0579,42.403838,-5.35416,N-601,N-601,CARRETERA CONVENCIONAL,LEÓN,False,0.0,10350,8798.0,1552.0,15.0,95562.0,42.67,True,11624,699.82,0.3,2639.4,5.526,143650.0,12,5.526,False,0.0,6.2,6200.0,52.633,Viesgo,True,7918.2,12,1.277129,Congested,2639.4,0.274434
N601_0580,41.456038,-4.66861,N-601,N-601,CARRETERA CONVENCIONAL,LEÓN,False,50.0,13696,11642.0,2054.0,15.0,3301.0,34.36,True,11624,926.06,0.3,3492.6,0.405,143650.0,12,0.405,False,0.0,19.2,19200.0,8.607,Viesgo,False,10477.8,12,0.545719,Moderate,3492.6,0.283295
N601_0581,42.095512,-5.210768,N-601,N-601,CARRETERA CONVENCIONAL,LEÓN,False,100.0,17901,15216.0,2685.0,15.0,125593.0,31.19,True,11624,1210.39,0.3,4564.8,9.202,14000.0,8,9.202,False,0.0,0.12,120.0,57.08,Viesgo,True,13694.4,12,114.12,Congested,4564.8,0.204227
N601_0582,41.959119,-5.106805,N-601,N-601,CARRETERA CONVENCIONAL,LEÓN,False,150.0,17901,15216.0,2685.0,15.0,7304.0,28.4,True,11624,1210.39,0.3,4564.8,16.676,200000.0,8,16.676,False,0.0,105.93,105930.0,45.951,Viesgo,True,13694.4,12,0.129278,Sufficient,4564.8,0.294035
N601_0583,42.535268,-5.444707,N-601,N-601,CARRETERA CONVENCIONAL,LEÓN,False,200.0,1352,1149.0,203.0,15.0,1329.0,49.51,True,11624,91.42,0.3,344.7,5.087,143650.0,12,5.087,False,0.0,6.2,6200.0,47.443,Viesgo,True,1034.1,11,0.16679,Sufficient,344.7,0.253027
N603_0584,40.825973,-4.176659,N-603,N-603,CARRETERA CONVENCIONAL,SEGOVIA,False,0.0,112980,96033.0,16947.0,15.0,161109.0,54.56,True,51598,7639.8,0.3,28809.9,6.251,118000.0,20,6.251,False,0.0,16.56,16560.0,50.895,i-DE,True,86429.7,12,5.219185,Congested,28809.9,0.52545
N610_0585,41.988036,-5.433722,N-610,N-610,CARRETERA CONVENCIONAL,ZAMORA,False,0.0,17901,15216.0,2685.0,15.0,29179.0,10.27,False,7844,1210.39,0.3,4564.8,10.686,244000.0,24,10.686,False,0.0,64.17,64170.0,56.203,i-DE,True,13694.4,12,0.213408,Sufficient,4564.8,0.293968
N610_0586,42.068832,-5.263449,N-610,N-610,CARRETERA CONVENCIONAL,ZAMORA,False,50.0,17901,15216.0,2685.0,15.0,29179.0,26.02,True,7844,1210.39,0.3,4564.8,11.118,14000.0,8,11.118,False,0.0,0.12,120.0,62.333,i-DE,True,13694.4,12,114.12,Congested,4564.8,0.204227
N610A_0587,42.008377,-4.541097,N-610A,N-610A,CARRETERA CONVENCIONAL,PALENCIA,False,0.0,89,76.0,13.0,15.0,6.0,66.6,True,3994,6.02,0.3,22.8,0.986,14800.0,8,0.986,False,0.0,0.12,120.0,37.835,i-DE,True,68.4,2,0.57,Congested,22.8,0.249583
N611_0588,42.873167,-4.146195,N-611,N-611,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,8490,7216.0,1274.0,15.0,13847.0,49.23,True,9014,574.08,0.3,2164.8,1.004,158370.0,20,1.004,False,0.0,2.0,2000.0,1.301,Viesgo,False,6494.4,12,3.2472,Congested,2164.8,0.268274
N611_0589,42.401325,-4.366366,N-611,N-611,CARRETERA CONVENCIONAL,CANTABRIA,False,50.0,5222,4439.0,783.0,15.0,6773.0,97.11,True,9014,353.11,0.3,1331.7,8.963,2720000.0,48,8.963,False,0.0,0.12,120.0,0.954,Viesgo,False,3995.1,12,33.2925,Congested,1331.7,0.236513
N611_0590,42.972747,-4.153613,N-611,N-611,CARRETERA CONVENCIONAL,CANTABRIA,False,100.0,8490,7216.0,1274.0,15.0,13847.0,38.2,True,9014,574.08,0.3,2164.8,2.153,143000.0,12,2.153,False,0.0,2.0,2000.0,10.384,Viesgo,False,6494.4,12,3.2472,Congested,2164.8,0.268274
N611_0591,42.068931,-4.508031,N-611,N-611,CARRETERA CONVENCIONAL,CANTABRIA,False,150.0,89,76.0,13.0,15.0,6.0,73.29,True,9014,6.02,0.3,22.8,5.654,60000.0,4,5.654,False,0.0,0.12,120.0,31.782,Viesgo,True,68.4,2,0.57,Congested,22.8,0.249583
N611A_0592,42.819418,-4.199587,N-611A,N-611A,CARRETERA CONVENCIONAL,PALENCIA,False,0.0,8490,7216.0,1274.0,15.0,13847.0,54.8,True,3994,574.02,0.3,2164.8,5.809,372000.0,16,5.809,False,0.0,3.46,3460.0,5.966,i-DE,False,6494.4,12,1.876994,Congested,2164.8,0.269353
N620_0593,41.34931,-5.180529,N-620,N-620,CARRETERA CONVENCIONAL,VALLADOLID,False,0.0,13606,11565.0,2041.0,15.0,38206.0,0.62,False,2185,919.75,0.3,3469.5,6.481,272000.0,16,6.481,False,0.0,19.2,19200.0,43.606,i-DE,True,10408.5,12,0.542109,Moderate,3469.5,0.283074
N620_0594,40.626103,-6.49938,N-620,N-620,CARRETERA CONVENCIONAL,VALLADOLID,False,50.0,4323,3675.0,648.0,15.0,5131.0,70.45,True,2185,292.23,0.3,1102.5,3.483,244000.0,16,3.483,False,0.0,24.0,24000.0,89.544,i-DE,True,3307.5,12,0.137812,Sufficient,1102.5,0.260408
N620_0595,40.766386,-6.30714,N-620,N-620,CARRETERA CONVENCIONAL,VALLADOLID,False,100.0,609,518.0,91.0,15.0,354.0,51.84,True,2185,41.17,0.3,155.4,1.767,700000.0,8,1.767,False,0.0,112.34,112340.0,82.605,i-DE,True,466.2,5,0.00415,Sufficient,155.4,0.251317
N620_0596,41.483318,-5.041666,N-620,N-620,CARRETERA CONVENCIONAL,VALLADOLID,False,150.0,13696,11642.0,2054.0,15.0,3301.0,4.23,False,2185,925.83,0.3,3492.6,3.671,143650.0,12,3.671,False,0.0,19.2,19200.0,27.733,i-DE,True,10477.8,12,0.545719,Moderate,3492.6,0.283295
N620A_0597,40.578179,-6.565474,N-620A,N-620A,CARRETERA CONVENCIONAL,SALAMANCA,False,0.0,4592,3903.0,689.0,15.0,4578.0,73.23,True,7946,310.5,0.3,1170.9,3.677,287300.0,24,3.677,False,0.0,3.0,3000.0,84.142,i-DE,True,3512.7,12,1.1709,Congested,1170.9,0.260258
N621_0598,43.366262,-4.520013,N-621,N-621,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,8490,7216.0,1274.0,15.0,13847.0,24.53,True,9014,574.08,0.3,2164.8,1.845,143000.0,12,1.845,False,0.0,1.37,1370.0,4.208,Viesgo,False,6494.4,12,4.740438,Congested,2164.8,0.267097
N621_0599,43.076368,-4.733998,N-621,N-621,CARRETERA CONVENCIONAL,CANTABRIA,False,50.0,8490,7216.0,1274.0,15.0,13847.0,48.87,True,9014,574.08,0.3,2164.8,4.338,14800.0,8,4.338,False,0.0,0.06,60.0,14.146,Viesgo,False,6494.4,12,108.24,Congested,2164.8,0.185555
N621_0600,43.147657,-4.626822,N-621,N-621,CARRETERA CONVENCIONAL,CANTABRIA,False,100.0,8490,7216.0,1274.0,15.0,13847.0,37.31,True,9014,574.08,0.3,2164.8,0.883,7400.0,8,0.883,False,0.0,0.06,60.0,2.399,Viesgo,False,6494.4,12,108.24,Congested,2164.8,0.185555
N621A_0601,43.3471,-4.534168,N-621A,N-621A,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,8490,7216.0,1274.0,15.0,13847.0,25.24,True,9014,574.08,0.3,2164.8,4.05,7400.0,4,4.05,False,0.0,1.37,1370.0,2.954,Viesgo,False,6494.4,12,4.740438,Congested,2164.8,0.267097
N622_0602,42.087459,-4.134464,N-622,N-622,CARRETERA CONVENCIONAL,PALENCIA,False,0.0,5222,4439.0,783.0,15.0,6773.0,57.5,True,3994,353.07,0.3,1331.7,6.167,244000.0,24,6.167,False,0.0,0.12,120.0,40.637,i-DE,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N622A_0603,42.079645,-4.070172,N-622A,N-622A,CARRETERA CONVENCIONAL,BURGOS,False,0.0,5222,4439.0,783.0,15.0,6773.0,53.86,True,6219,353.09,0.3,1331.7,11.007,272000.0,16,11.007,False,0.0,0.12,120.0,44.118,i-DE,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N623_0604,42.442465,-3.680536,N-623,N-623,CARRETERA CONVENCIONAL,BURGOS,False,0.0,1376,1170.0,206.0,15.0,131.0,62.89,True,6219,93.04,0.3,351.0,0.819,48600.0,16,0.819,False,0.0,0.31,310.0,45.815,i-DE,True,1053.0,11,3.396774,Congested,351.0,0.250543
N623_0605,42.647238,-3.75413,N-623,N-623,CARRETERA CONVENCIONAL,BURGOS,False,50.0,1376,1170.0,206.0,15.0,131.0,68.55,True,6219,93.04,0.3,351.0,24.303,48600.0,16,24.303,False,0.0,0.31,310.0,23.621,i-DE,True,1053.0,11,3.396774,Congested,351.0,0.250543
N623_0606,42.539429,-3.696017,N-623,N-623,CARRETERA CONVENCIONAL,BURGOS,False,100.0,1376,1170.0,206.0,15.0,131.0,62.99,True,6219,93.04,0.3,351.0,11.647,48600.0,16,11.647,False,0.0,0.31,310.0,35.975,i-DE,True,1053.0,11,3.396774,Congested,351.0,0.250543
N625_0607,43.067428,-5.021041,N-625,N-625,CARRETERA CONVENCIONAL,LEÓN,False,0.0,8490,7216.0,1274.0,15.0,13847.0,70.07,True,11624,574.06,0.3,2164.8,5.249,14600.0,8,5.249,False,0.0,3.0,3000.0,26.378,Viesgo,True,6494.4,12,2.1648,Congested,2164.8,0.269126
N625_0608,42.792579,-5.126001,N-625,N-625,CARRETERA CONVENCIONAL,LEÓN,False,50.0,1069,909.0,160.0,15.0,522.0,84.34,True,11624,72.28,0.3,272.7,12.85,44000.0,8,12.85,False,0.0,6.2,6200.0,12.152,Viesgo,False,818.1,9,0.131952,Sufficient,272.7,0.252355
N625_0609,43.103818,-5.024451,N-625,N-625,CARRETERA CONVENCIONAL,LEÓN,False,100.0,8490,7216.0,1274.0,15.0,13847.0,68.85,True,11624,574.06,0.3,2164.8,3.784,7000.0,4,3.784,False,0.0,3.0,3000.0,23.401,Viesgo,True,6494.4,12,2.1648,Congested,2164.8,0.269126
N627_0610,42.762103,-4.186123,N-627,N-627,CARRETERA CONVENCIONAL,PALENCIA,False,0.0,8490,7216.0,1274.0,15.0,13847.0,61.21,True,3994,574.02,0.3,2164.8,5.956,372000.0,16,5.956,False,0.0,3.46,3460.0,6.051,i-DE,False,6494.4,12,1.876994,Congested,2164.8,0.269353
N627_0611,42.738765,-4.137242,N-627,N-627,CARRETERA CONVENCIONAL,PALENCIA,False,50.0,8490,7216.0,1274.0,15.0,13847.0,64.13,True,3994,574.02,0.3,2164.8,10.695,372000.0,16,10.695,False,0.0,3.46,3460.0,10.781,i-DE,False,6494.4,12,1.876994,Congested,2164.8,0.269353
N629_0612,43.37167,-3.428045,N-629,N-629,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,14217,12084.0,2133.0,15.0,1066.0,2.5,False,9014,961.34,0.3,3625.2,3.195,132000.0,24,3.195,False,0.0,0.65,650.0,4.714,Viesgo,False,10875.6,12,16.731692,Congested,3625.2,0.271831
N629_0613,43.132279,-3.456022,N-629,N-629,CARRETERA CONVENCIONAL,CANTABRIA,False,50.0,14217,12084.0,2133.0,15.0,1066.0,28.5,True,9014,961.34,0.3,3625.2,8.482,503650.0,20,8.482,False,0.0,0.85,850.0,14.4,Viesgo,False,10875.6,12,12.794824,Congested,3625.2,0.274932
N629A_0614,43.282223,-3.440866,N-629A,N-629A,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,14217,12084.0,2133.0,15.0,1066.0,11.86,False,9014,961.34,0.3,3625.2,5.011,44340.0,8,5.011,False,0.0,0.85,850.0,3.223,Viesgo,False,10875.6,12,12.794824,Congested,3625.2,0.274932
N630_0615,40.800431,-5.633156,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,0.0,609,518.0,91.0,15.0,57.0,18.49,False,7946,41.18,0.3,155.4,1.13,286000.0,24,1.13,False,0.0,21.9,21900.0,77.28,i-DE,True,466.2,5,0.021288,Sufficient,155.4,0.251303
N630_0616,38.261316,-6.304349,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,50.0,20005,17004.0,3001.0,15.0,90103.0,26.39,True,7946,1352.7,0.3,5101.2,1.543,44000.0,8,1.543,False,0.0,34.24,34240.0,102.236,i-DE,True,15303.6,12,0.446951,Moderate,5101.2,0.298993
N630_0617,39.241251,-6.302219,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,100.0,9188,7810.0,1378.0,15.0,3583.0,30.47,True,7946,621.27,0.3,2343.0,5.222,143650.0,12,5.222,False,0.0,6.85,6850.0,71.503,i-DE,True,7029.0,12,1.026131,Congested,2343.0,0.271754
N630_0618,37.84388,-6.218561,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,150.0,822,699.0,123.0,15.0,770.0,36.32,True,7946,55.58,0.3,209.7,6.563,121060.0,12,6.563,False,0.0,34.24,34240.0,56.483,i-DE,True,629.1,7,0.018373,Sufficient,209.7,0.251833
N630_0619,37.569796,-6.103262,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,200.0,822,699.0,123.0,15.0,770.0,4.23,False,7946,55.58,0.3,209.7,0.569,143650.0,12,0.569,False,0.0,34.24,34240.0,25.167,i-DE,True,629.1,7,0.018373,Sufficient,209.7,0.251833
N630_0620,41.833905,-5.729211,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,250.0,17901,15216.0,2685.0,15.0,12459.0,18.61,False,7946,1210.43,0.3,4564.8,11.369,7000.0,4,11.369,False,0.0,64.17,64170.0,33.15,i-DE,True,13694.4,12,0.213408,Sufficient,4564.8,0.293968
N630_0621,38.08018,-6.260032,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,300.0,1025,871.0,154.0,15.0,67.0,37.57,True,7946,69.31,0.3,261.3,0.458,122000.0,12,0.458,False,0.0,34.24,34240.0,81.993,i-DE,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N630_0622,40.273249,-5.899264,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,350.0,4592,3903.0,689.0,15.0,46.0,19.01,False,7946,310.5,0.3,1170.9,1.762,300000.0,8,1.762,False,0.0,24.0,24000.0,27.15,i-DE,True,3512.7,12,0.146362,Sufficient,1170.9,0.261066
N630_0623,41.260339,-5.711688,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,400.0,252,214.0,38.0,15.0,138.0,0.16,False,7946,17.04,0.3,64.2,13.471,200000.0,8,13.471,False,0.0,21.9,21900.0,27.29,i-DE,True,192.6,2,0.008795,Sufficient,64.2,0.250428
N630_0624,37.609497,-6.112313,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,450.0,822,699.0,123.0,15.0,770.0,8.69,False,7946,55.58,0.3,209.7,4.151,143650.0,12,4.151,False,0.0,34.24,34240.0,29.224,i-DE,True,629.1,7,0.018373,Sufficient,209.7,0.251833
N630_0625,39.585803,-6.463503,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,500.0,14433,12268.0,2165.0,15.0,232876.0,7.29,False,7946,975.93,0.3,3680.4,4.903,44000.0,8,4.903,False,0.0,3.0,3000.0,36.771,i-DE,True,11041.2,12,3.6804,Congested,3680.4,0.282649
N630_0626,38.359504,-6.32883,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,550.0,20005,17004.0,3001.0,15.0,90103.0,15.28,False,7946,1352.7,0.3,5101.2,5.452,360000.0,8,5.452,False,0.0,34.24,34240.0,113.257,i-DE,True,15303.6,12,0.446951,Moderate,5101.2,0.298993
N630_0627,37.748033,-6.172612,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,600.0,822,699.0,123.0,15.0,770.0,24.95,True,7946,55.58,0.3,209.7,2.119,272000.0,16,2.119,False,0.0,34.24,34240.0,45.174,i-DE,True,629.1,7,0.018373,Sufficient,209.7,0.251833
N630_0628,41.199413,-5.698927,N-630,N-630,CARRETERA CONVENCIONAL,SALAMANCA,False,650.0,252,214.0,38.0,15.0,79.0,5.32,False,7946,17.04,0.3,64.2,17.266,200000.0,8,17.266,False,0.0,21.9,21900.0,33.736,i-DE,True,192.6,2,0.008795,Sufficient,64.2,0.250428
N630A_0629,40.411824,-5.721007,N-630A,N-630A,CARRETERA CONVENCIONAL,SALAMANCA,False,0.0,4323,3675.0,648.0,15.0,4876.0,13.51,False,7946,292.31,0.3,1102.5,3.357,132000.0,24,3.357,False,0.0,24.0,24000.0,39.769,i-DE,True,3307.5,12,0.137812,Sufficient,1102.5,0.260408
N631_0630,41.950765,-6.200467,N-631,N-631,CARRETERA CONVENCIONAL,ZAMORA,False,0.0,10350,8798.0,1552.0,15.0,17564.0,44.65,True,7844,699.83,0.3,2639.4,15.346,143650.0,12,15.346,False,0.0,81.02,81020.0,50.545,i-DE,True,7918.2,12,0.097731,Sufficient,2639.4,0.275363
N631_0631,41.864737,-6.000752,N-631,N-631,CARRETERA CONVENCIONAL,ZAMORA,False,50.0,10350,8798.0,1552.0,15.0,900.0,33.85,True,7844,699.83,0.3,2639.4,6.44,122000.0,12,6.44,False,0.0,81.02,81020.0,37.734,i-DE,True,7918.2,12,0.097731,Sufficient,2639.4,0.275363
N632_0632,43.464349,-5.127345,N-632,N-632,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,187.0,73.86,True,15823,324.09,0.3,1222.2,6.399,286000.0,24,6.399,False,0.0,3.0,3000.0,13.345,Viesgo,False,3666.6,12,1.2222,Congested,1222.2,0.260716
N632_0633,43.543202,-6.430295,N-632,N-632,CARRETERA CONVENCIONAL,ASTURIAS,False,50.0,3164,2689.0,475.0,15.0,8850.0,18.1,False,15823,213.94,0.3,806.7,5.441,44000.0,8,5.441,False,0.0,38.97,38970.0,7.581,Viesgo,False,2420.1,12,0.062102,Sufficient,806.7,0.257595
N632A_0634,43.54713,-6.217358,N-632A,N-632A,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,1702.0,11.99,False,15823,324.09,0.3,1222.2,2.137,143000.0,12,2.137,False,0.0,35.0,35000.0,22.694,Viesgo,True,3666.6,12,0.10476,Sufficient,1222.2,0.261596
N633_0635,43.54677,-5.912992,N-633,N-633,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,187.0,9.86,False,15823,324.09,0.3,1222.2,0.229,15000.0,4,0.229,False,0.0,1.39,1390.0,31.007,Viesgo,True,3666.6,12,2.637842,Congested,1222.2,0.259601
N634_0636,43.403,-6.040956,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,7137.0,14.26,False,15823,324.09,0.3,1222.2,1.291,44000.0,8,1.291,False,0.0,1.39,1390.0,22.409,Viesgo,True,3666.6,12,2.637842,Congested,1222.2,0.259601
N634_0637,43.38967,-5.665628,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,50.0,4793,4074.0,719.0,15.0,187.0,34.23,True,15823,324.09,0.3,1222.2,0.152,132000.0,24,0.152,False,0.0,3.98,3980.0,18.159,Viesgo,True,3666.6,12,0.921256,Congested,1222.2,0.260953
N634_0638,43.329919,-4.327739,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,100.0,8490,7216.0,1274.0,15.0,13847.0,8.43,False,15823,574.07,0.3,2164.8,5.484,232000.0,16,5.484,False,0.0,3.01,3010.0,5.752,Viesgo,False,6494.4,12,2.157608,Congested,2164.8,0.269132
N634_0639,43.350387,-3.172092,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,150.0,14217,12084.0,2133.0,15.0,1066.0,22.76,True,15823,961.32,0.3,3625.2,3.888,300000.0,8,3.888,False,0.0,0.73,730.0,23.633,Viesgo,True,10875.6,12,14.898082,Congested,3625.2,0.273275
N634_0640,43.208768,-7.737613,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,200.0,11727,9968.0,1759.0,15.0,61320.0,1.29,False,15823,792.95,0.3,2990.4,4.652,1094000.0,56,4.652,False,0.0,60.0,60000.0,13.155,Viesgo,False,8971.2,12,0.14952,Sufficient,2990.4,0.278731
N634_0641,42.93203,-8.376233,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,250.0,8836,7511.0,1325.0,15.0,88.0,1.56,False,15823,597.47,0.3,2253.3,1.449,44000.0,8,1.449,False,0.0,16.5,16500.0,70.812,Viesgo,True,6759.9,12,0.409691,Moderate,2253.3,0.271368
N634_0642,43.432733,-7.369694,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,300.0,1054,896.0,158.0,15.0,134.0,0.21,False,15823,71.27,0.3,268.8,0.529,194000.0,20,0.529,False,0.0,68.0,68000.0,0.253,Viesgo,False,806.4,9,0.011859,Sufficient,268.8,0.252412
N634_0643,43.388951,-3.723487,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,350.0,5734,4874.0,860.0,15.0,4255.0,4.08,False,15823,387.72,0.3,1462.2,0.75,7400.0,4,0.75,False,0.0,0.72,720.0,0.431,Viesgo,False,4386.6,12,6.0925,Congested,1462.2,0.25921
N634_0644,43.127247,-8.056257,N-634,N-634,CARRETERA CONVENCIONAL,ASTURIAS,False,400.0,1046,889.0,157.0,15.0,6225.0,8.6,False,15823,70.73,0.3,266.7,9.412,272000.0,16,9.412,False,0.0,60.0,60000.0,38.105,Viesgo,True,800.1,9,0.013335,Sufficient,266.7,0.25239
N634A_0645,43.402764,-6.319822,N-634A,N-634A,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,3164,2689.0,475.0,15.0,7742.0,0.36,False,15823,213.94,0.3,806.7,4.815,7400.0,4,4.815,False,0.0,35.0,35000.0,6.305,Viesgo,False,2420.1,12,0.069146,Sufficient,806.7,0.25759
N634R_0646,43.378151,-5.575302,N-634R,N-634R,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,187.0,41.31,True,15823,324.09,0.3,1222.2,6.222,176000.0,32,6.222,False,0.0,1.87,1870.0,22.829,Viesgo,True,3666.6,12,1.960749,Congested,1222.2,0.260134
N635_0647,43.391056,-3.814584,N-635,N-635,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,5734,4874.0,860.0,15.0,4255.0,5.16,False,9014,387.73,0.3,1462.2,0.634,88000.0,16,0.634,False,0.0,1.74,1740.0,1.136,Viesgo,False,4386.6,12,2.521034,Congested,1462.2,0.262023
N636_0648,43.426145,-3.834358,N-636,N-636,CARRETERA CONVENCIONAL,CANTABRIA,False,0.0,5734,4874.0,860.0,15.0,4255.0,8.98,False,9014,387.73,0.3,1462.2,0.241,143000.0,12,0.241,False,0.0,2.0,2000.0,1.607,Viesgo,False,4386.6,12,2.1933,Congested,1462.2,0.262281
N640_0649,42.70713,-8.416567,N-640,N-640,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,7825,6651.0,1174.0,15.0,13201.0,18.6,False,14163,529.11,0.3,1995.3,3.631,26000.0,4,3.631,False,0.0,16.5,16500.0,81.284,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N640_0650,42.709698,-8.351585,N-640,N-640,CARRETERA CONVENCIONAL,PONTEVEDRA,False,50.0,9885,8402.0,1483.0,15.0,3727.0,19.88,False,14163,668.4,0.3,2520.6,4.2,720000.0,16,4.2,False,0.0,16.5,16500.0,76.369,Endesa,True,7561.8,12,0.458291,Moderate,2520.6,0.273926
N640_0651,42.572684,-8.757944,N-640,N-640,CARRETERA CONVENCIONAL,PONTEVEDRA,False,100.0,7825,6651.0,1174.0,15.0,13201.0,15.0,False,14163,529.11,0.3,1995.3,2.432,500000.0,24,2.432,False,0.0,16.5,16500.0,113.063,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N640_0652,43.346712,-7.193477,N-640,N-640,CARRETERA CONVENCIONAL,PONTEVEDRA,False,150.0,2396,2037.0,359.0,15.0,2384.0,17.07,False,14163,162.01,0.3,611.1,6.965,7400.0,4,6.965,False,0.0,68.0,68000.0,16.951,Endesa,True,1833.3,12,0.02696,Sufficient,611.1,0.255724
N640A_0653,42.598813,-8.764875,N-640A,N-640A,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,7825,6651.0,1174.0,15.0,13201.0,13.37,False,14163,529.11,0.3,1995.3,0.54,44000.0,8,0.54,False,0.0,16.5,16500.0,112.32,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N642_0654,43.474598,-7.057197,N-642,N-642,CARRETERA CONVENCIONAL,LUGO,False,0.0,5997,5097.0,900.0,15.0,5055.0,11.32,False,2598,405.46,0.3,1529.1,1.132,194000.0,20,1.132,False,0.0,19.95,19950.0,3.182,Endesa,False,4587.3,12,0.22994,Sufficient,1529.1,0.264478
N643_0655,43.551611,-6.028492,N-643,N-643,CARRETERA CONVENCIONAL,ASTURIAS,False,0.0,4793,4074.0,719.0,15.0,187.0,1.37,False,15823,324.09,0.3,1222.2,1.122,380000.0,12,1.122,False,0.0,35.0,35000.0,34.745,Viesgo,True,3666.6,12,0.10476,Sufficient,1222.2,0.261596
N651_0656,43.414599,-8.167296,N-651,N-651,CARRETERA CONVENCIONAL,A CORUÑA,False,0.0,13026,11072.0,1954.0,15.0,79459.0,5.36,False,7675,880.72,0.3,3321.6,3.934,143000.0,12,3.934,False,0.0,70.0,70000.0,41.208,Endesa,True,9964.8,12,0.142354,Sufficient,3321.6,0.281953
N655_0657,43.525925,-8.248337,N-655,N-655,CARRETERA CONVENCIONAL,A CORUÑA,False,0.0,529,450.0,79.0,15.0,204.0,5.46,False,7675,35.77,0.3,135.0,2.767,372000.0,16,2.767,False,0.0,70.0,70000.0,49.028,Endesa,True,405.0,5,0.005786,Sufficient,135.0,0.251117
N6A_0658,43.282533,-8.214097,N-6A,N-6A,CARRETERA CONVENCIONAL,A CORUÑA,False,0.0,13026,11072.0,1954.0,15.0,23134.0,6.8,False,7675,880.72,0.3,3321.6,0.731,150000.0,12,0.731,False,0.0,60.0,60000.0,44.87,Endesa,True,9964.8,12,0.16608,Sufficient,3321.6,0.281934
